file,true_label,ai_percentage,confidence,strong_signals,strong_human_signals,sentence_uniformity,vocab_diversity,repetition_score,pos_pattern,ai_phrases,passive_voice,ngram_diversity,readability,punctuation_diversity,burstiness,human_indicators,semantic_coherence,statistical_outliers,transition_dependency,error_authenticity,contextual_consistency,writing_rhythm,citation_density,information_density,quote_integration_pattern,paragraph_structure,hedging_language,sentence_starter_repetition,comma_splice_runon,vocabulary_consistency,question_density,personal_anecdote,emotional_variation,cliche_usage,meta_commentary,numbered_list,sentence_complexity,slang,contractions,first_person_immediacy,filler_words,sentence_fragments,emphatic_punctuation,punctuation_chaos,informal_punctuation,direct_address,casual_time_refs,strong_opinions,burstiness_score,sentence_entropy,stylometric_signature,discourse_coherence,synonym_overuse,specificity_ratio,punctuation_rhythm,sentence_transition_quality,lexical_sophistication,paragraph_topic_consistency,self_correction,sentence_perplexity_variance
ai_344.txt,ai,49.1,85.4,0,0,18.9,38.8,90.4,39.6,0.0,30.0,0.0,65.0,60.0,29.1,78.0,46.5,50.0,0.0,50.0,32.0,25.5,0.0,38.3,50.0,50.0,10.0,10.0,28.0,50.0,50.0,45.0,46.5,50.0,50.0,0.0,26.1,50.0,55.0,50.0,20.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,25.0,25.0,0.0,45.0,50.0,50.0,60.0,28.0,62.0,50.0,50.0,50
ai_345.txt,ai,51.4,89.1,0,0,33.1,40.4,92.3,38.9,24.0,20.0,0.0,65.0,60.0,26.5,86.0,65.0,38.0,11.7,38.0,55.0,38.8,0.0,22.3,50.0,50.0,0.0,35.4,40.0,50.0,50.0,55.0,65.0,50.0,50.0,0.0,25.5,50.0,55.0,50.0,0.0,50.0,50.0,50.0,50.0,5.0,50.0,50.0,40.0,25.0,65.0,45.0,62.0,30.0,42.0,28.0,50.0,50.0,50.0,50
ai_346.txt,ai,51.1,89.1,0,0,43.2,54.3,88.3,37.4,0.0,0.0,0.0,40.0,80.0,33.4,98.0,65.0,28.0,0.0,50.0,65.0,65.0,0.0,15.0,50.0,50.0,66.8,60.0,28.0,50.0,50.0,55.0,65.0,50.0,50.0,0.0,30.4,50.0,50.0,50.0,35.0,50.0,50.0,50.0,50.0,25.0,50.0,50.0,40.0,40.0,0.0,60.0,50.0,30.0,42.0,42.0,50.0,50.0,50.0,50
ai_347.txt,ai,46.4,86.3,0,0,49.0,48.5,86.8,42.6,12.0,10.0,0.0,65.0,60.0,30.0,98.0,22.1,10.4,0.0,50.0,65.0,65.0,0.0,18.8,50.0,50.0,50.8,10.0,50.0,50.0,50.0,55.0,22.1,50.0,50.0,0.0,14.4,50.0,55.0,50.0,35.0,50.0,50.0,50.0,50.0,5.0,50.0,50.0,40.0,25.0,35.0,45.0,50.0,30.0,42.0,28.0,62.0,50.0,50.0,50
ai_348.txt,ai,41.3,83.6,0,0,49.8,25.4,33.1,38.3,0.0,10.0,0.0,65.0,70.0,37.5,88.0,34.2,38.0,0.0,50.0,42.0,59.1,0.0,27.0,50.0,50.0,60.2,45.0,40.0,50.0,50.0,55.0,34.2,50.0,50.0,0.0,29.2,50.0,50.0,50.0,20.0,50.0,50.0,50.0,6.0,5.0,50.0,50.0,40.0,25.0,30.0,45.0,50.0,50.0,42.0,45.0,62.0,50.0,50.0,50
ai_349.txt,ai,49.5,75.1,0,0,62.1,42.3,87.6,44.6,0.0,40.0,0.0,65.0,70.0,15.8,82.0,38.8,50.0,0.0,50.0,32.0,65.0,0.0,63.9,50.0,50.0,15.1,70.0,40.0,46.4,50.0,45.0,38.8,50.0,50.0,0.0,25.4,50.0,50.0,50.0,20.0,50.0,50.0,50.0,50.0,5.0,50.0,50.0,60.0,40.0,30.0,60.0,50.0,30.0,42.0,43.0,62.0,50.0,50.0,50
ai_35.txt,ai,43.7,70.5,0,0,20.7,16.4,12.9,43.3,12.0,0.0,0.0,55.0,60.0,26.2,92.0,45.7,50.0,20.0,38.0,55.0,62.4,0.0,40.0,50.0,50.0,66.7,55.0,40.0,48.0,50.0,55.0,45.7,50.0,50.0,0.0,32.8,50.0,50.0,50.0,20.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,25.0,25.0,30.0,50.0,70.0,30.0,25.0,28.0,62.0,50.0,50.0,50
ai_350.txt,ai,47.0,85.6,0,0,46.3,29.6,85.6,36.7,0.0,20.0,0.0,40.0,40.0,23.9,86.0,49.0,38.0,0.0,50.0,55.0,39.2,0.0,25.1,50.0,50.0,0.0,36.7,28.0,50.0,50.0,55.0,49.0,50.0,50.0,0.0,29.0,50.0,50.0,50.0,20.0,50.0,50.0,50.0,50.0,25.0,50.0,50.0,40.0,25.0,35.0,45.0,50.0,30.0,42.0,28.0,50.0,50.0,50.0,50
ai_351.txt,ai,48.9,89.4,0,0,78.6,64.7,89.7,48.2,0.0,40.0,0.0,65.0,60.0,31.5,92.0,47.1,28.0,0.0,25.0,42.0,80.0,0.0,40.9,50.0,50.0,0.0,45.0,50.0,50.0,50.0,55.0,47.1,50.0,50.0,0.0,25.9,50.0,50.0,50.0,20.0,50.0,50.0,50.0,50.0,25.0,50.0,50.0,60.0,25.0,0.0,75.0,50.0,50.0,42.0,43.0,50.0,50.0,50.0,50
ai_352.txt,ai,51.5,75.6,0,0,52.5,34.8,92.7,42.1,0.0,20.0,0.0,65.0,80.0,39.1,98.0,30.7,28.0,10.8,50.0,55.0,65.0,0.0,49.8,50.0,50.0,0.0,38.6,50.0,49.2,50.0,55.0,30.7,50.0,50.0,0.0,28.7,50.0,50.0,50.0,20.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,40.0,40.0,65.0,45.0,62.0,30.0,60.0,60.0,62.0,50.0,50.0,50
ai_353.txt,ai,41.6,82.4,0,0,32.3,46.0,80.0,30.9,0.0,10.0,0.0,40.0,40.0,25.5,77.0,29.4,0.0,7.4,0.0,42.0,40.0,0.0,31.0,50.0,50.0,12.3,9.1,40.0,50.0,50.0,45.0,29.4,50.0,50.0,0.0,27.3,50.0,55.0,50.0,20.0,35.0,50.0,50.0,50.0,50.0,50.0,50.0,40.0,25.0,35.0,45.0,62.0,30.0,42.0,28.0,50.0,50.0,50.0,50
ai_354.txt,ai,48.5,89.4,0,0,12.4,56.0,86.8,46.5,0.0,30.0,0.0,65.0,20.0,22.1,96.0,65.0,38.0,0.0,38.0,32.0,24.3,0.0,36.1,50.0,50.0,0.0,55.0,40.0,49.8,50.0,55.0,65.0,50.0,50.0,90.0,21.5,50.0,55.0,50.0,35.0,35.0,50.0,50.0,50.0,5.0,50.0,50.0,25.0,25.0,65.0,45.0,50.0,50.0,25.0,45.0,62.0,50.0,50.0,50
ai_355.txt,ai,51.3,88.1,0,0,30.7,42.1,89.2,34.4,12.0,0.0,0.0,65.0,80.0,19.7,100.0,50.0,50.0,6.9,38.0,42.0,63.5,0.0,32.9,50.0,50.0,57.3,50.0,28.0,49.6,50.0,45.0,50.0,50.0,50.0,0.0,25.9,50.0,50.0,50.0,35.0,50.0,50.0,50.0,50.0,25.0,50.0,50.0,40.0,40.0,0.0,75.0,60.0,30.0,60.0,45.0,62.0,50.0,50.0,50
ai_356.txt,ai,51.2,89.8,0,0,56.3,42.5,95.0,33.1,0.0,20.0,0.0,65.0,80.0,31.5,90.0,39.4,38.0,0.0,50.0,42.0,65.0,0.0,37.6,50.0,50.0,14.0,38.6,50.0,50.0,50.0,55.0,39.4,50.0,50.0,0.0,35.2,50.0,50.0,50.0,20.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,40.0,40.0,0.0,60.0,62.0,30.0,42.0,60.0,50.0,50.0,50.0,50
ai_357.txt,ai,48.0,87.7,0,0,45.0,46.6,87.9,39.1,0.0,0.0,0.0,65.0,30.0,24.3,78.0,20.3,38.0,0.0,38.0,32.0,65.0,0.0,53.0,50.0,50.0,21.5,32.2,28.0,50.0,50.0,45.0,20.3,50.0,50.0,0.0,26.3,50.0,55.0,50.0,35.0,50.0,50.0,50.0,50.0,5.0,50.0,50.0,40.0,25.0,0.0,60.0,62.0,50.0,78.0,43.0,50.0,50.0,50.0,50
ai_358.txt,ai,46.1,85.2,0,0,35.2,35.5,85.5,36.3,0.0,50.0,0.0,65.0,80.0,32.4,90.0,17.3,50.0,0.0,50.0,32.0,63.6,0.0,31.3,50.0,50.0,37.0,32.2,20.0,50.0,50.0,32.0,17.3,50.0,50.0,0.0,35.0,50.0,50.0,50.0,20.0,50.0,50.0,50.0,50.0,25.0,50.0,50.0,40.0,25.0,0.0,45.0,62.0,30.0,60.0,45.0,50.0,50.0,50.0,50
ai_359.txt,ai,47.6,88.9,0,0,43.5,42.2,85.2,46.1,12.0,30.0,0.0,65.0,40.0,26.6,92.0,50.0,28.0,5.5,50.0,55.0,63.3,0.0,57.7,50.0,50.0,0.0,40.0,20.0,49.3,50.0,45.0,50.0,50.0,50.0,0.0,28.7,50.0,50.0,50.0,0.0,50.0,50.0,50.0,50.0,5.0,50.0,50.0,40.0,25.0,30.0,45.0,70.0,65.0,25.0,28.0,50.0,50.0,50.0,50
ai_36.txt,ai,47.4,88.4,0,0,53.7,35.2,87.5,46.4,0.0,70.0,0.0,65.0,20.0,22.7,98.0,37.0,28.0,0.0,38.0,42.0,65.0,0.0,57.3,50.0,50.0,21.5,26.7,40.0,48.0,50.0,45.0,37.0,50.0,50.0,0.0,31.5,50.0,55.0,50.0,35.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,40.0,25.0,30.0,45.0,60.0,65.0,42.0,28.0,62.0,50.0,50.0,50
ai_360.txt,ai,52.0,74.4,0,0,72.0,35.8,95.0,33.7,12.0,0.0,0.0,40.0,50.0,33.6,94.0,50.0,28.0,0.0,50.0,42.0,65.0,0.0,21.9,50.0,50.0,0.0,45.0,50.0,50.0,50.0,55.0,50.0,50.0,50.0,0.0,26.4,50.0,55.0,50.0,35.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,60.0,40.0,35.0,45.0,50.0,30.0,42.0,28.0,30.0,50.0,50.0,50
ai_361.txt,ai,50.8,89.1,0,0,48.9,53.3,95.0,41.4,12.0,20.0,0.0,65.0,80.0,21.8,90.0,32.3,28.0,7.2,50.0,65.0,65.0,0.0,27.7,50.0,50.0,47.8,35.0,28.0,50.0,50.0,32.0,32.3,50.0,50.0,0.0,32.2,50.0,50.0,50.0,20.0,50.0,50.0,50.0,50.0,5.0,50.0,50.0,40.0,25.0,30.0,45.0,62.0,30.0,42.0,43.0,62.0,50.0,50.0,50
ai_362.txt,ai,50.8,74.7,0,0,65.9,39.2,95.0,32.9,0.0,30.0,0.0,65.0,60.0,36.4,98.0,47.8,38.0,0.0,50.0,32.0,65.0,0.0,34.7,50.0,50.0,0.0,45.0,50.0,50.0,50.0,55.0,47.8,50.0,50.0,0.0,23.7,50.0,55.0,50.0,35.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,60.0,40.0,0.0,50.0,50.0,30.0,60.0,43.0,30.0,50.0,50.0,50
ai_363.txt,ai,47.6,88.5,0,0,53.8,46.5,88.8,33.1,0.0,20.0,0.0,65.0,80.0,29.6,98.0,22.9,50.0,0.0,38.0,55.0,65.0,0.0,43.9,50.0,50.0,10.7,35.0,12.0,49.6,50.0,55.0,22.9,50.0,50.0,0.0,32.8,50.0,50.0,50.0,35.0,50.0,50.0,50.0,50.0,50.0,50.0,45.0,40.0,40.0,0.0,60.0,50.0,30.0,60.0,43.0,62.0,50.0,50.0,50
ai_364.txt,ai,42.1,82.1,0,0,53.5,43.9,25.1,26.4,0.0,20.0,0.0,40.0,70.0,20.9,76.0,34.7,28.0,0.0,38.0,42.0,65.0,0.0,23.3,50.0,50.0,0.0,48.6,50.0,50.0,50.0,55.0,34.7,50.0,50.0,0.0,31.0,50.0,55.0,50.0,0.0,50.0,50.0,50.0,50.0,25.0,50.0,50.0,40.0,40.0,0.0,60.0,50.0,30.0,60.0,43.0,62.0,50.0,50.0,50
ai_365.txt,ai,49.9,87.3,0,0,6.9,38.3,91.7,40.5,0.0,30.0,0.0,65.0,50.0,21.4,88.0,30.7,50.0,0.0,50.0,52.0,21.5,0.0,45.7,50.0,50.0,95.0,11.1,20.0,48.5,50.0,28.0,30.7,50.0,50.0,90.0,17.4,50.0,55.0,50.0,35.0,20.0,50.0,50.0,50.0,25.0,50.0,45.0,25.0,25.0,65.0,45.0,50.0,50.0,42.0,28.0,62.0,50.0,50.0,50
ai_366.txt,ai,49.9,72.4,0,0,36.2,42.0,91.2,25.5,0.0,40.0,0.0,40.0,60.0,34.6,74.0,45.0,38.0,0.0,50.0,32.0,40.0,0.0,22.1,50.0,50.0,0.0,32.2,50.0,50.0,50.0,55.0,45.0,50.0,50.0,0.0,28.7,50.0,55.0,50.0,20.0,35.0,50.0,50.0,50.0,25.0,50.0,50.0,40.0,40.0,35.0,45.0,62.0,30.0,60.0,27.0,30.0,50.0,50.0,50
ai_367.txt,ai,45.4,88.1,0,0,63.1,27.0,80.0,45.3,0.0,30.0,0.0,55.0,70.0,9.6,100.0,25.0,50.0,12.9,50.0,42.0,65.0,0.0,56.7,50.0,50.0,0.0,42.2,28.0,45.6,50.0,55.0,25.0,50.0,50.0,0.0,34.7,50.0,50.0,50.0,35.0,50.0,50.0,50.0,50.0,25.0,50.0,50.0,60.0,25.0,30.0,45.0,50.0,65.0,42.0,45.0,50.0,50.0,50.0,50
ai_368.txt,ai,46.8,87.0,0,0,15.4,60.9,89.6,37.0,12.0,40.0,0.0,65.0,60.0,23.5,90.0,24.9,4.0,5.4,50.0,32.0,23.6,0.0,46.1,50.0,50.0,9.1,45.0,40.0,48.6,50.0,45.0,24.9,50.0,50.0,90.0,19.6,50.0,55.0,50.0,35.0,35.0,50.0,50.0,50.0,25.0,50.0,50.0,25.0,25.0,65.0,45.0,62.0,50.0,42.0,12.0,62.0,50.0,50.0,50
ai_369.txt,ai,47.7,84.6,0,0,34.1,40.4,87.7,33.8,0.0,60.0,0.0,40.0,30.0,17.7,86.0,20.1,12.0,0.0,4.0,42.0,27.2,0.0,35.8,50.0,50.0,38.6,24.3,40.0,48.4,30.0,45.0,20.1,50.0,50.0,70.0,22.3,50.0,55.0,50.0,50.0,35.0,50.0,50.0,50.0,25.0,50.0,50.0,40.0,25.0,65.0,45.0,50.0,30.0,25.0,45.0,62.0,50.0,50.0,50
ai_37.txt,ai,51.3,75.5,0,0,69.7,41.7,95.0,31.5,12.0,10.0,0.0,65.0,50.0,24.9,90.0,44.4,28.0,0.0,38.0,55.0,80.0,0.0,23.5,50.0,50.0,48.7,20.0,20.0,50.0,50.0,45.0,44.4,50.0,50.0,0.0,35.5,50.0,55.0,50.0,35.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,60.0,40.0,0.0,50.0,50.0,30.0,42.0,60.0,62.0,50.0,50.0,50
ai_370.txt,ai,50.9,89.5,0,0,50.4,37.2,92.1,40.2,0.0,10.0,0.0,65.0,70.0,22.3,98.0,50.0,38.0,8.9,38.0,42.0,65.0,0.0,28.5,50.0,50.0,14.8,45.0,28.0,49.6,50.0,55.0,50.0,50.0,50.0,0.0,27.6,50.0,55.0,50.0,20.0,50.0,50.0,50.0,50.0,25.0,50.0,50.0,40.0,25.0,30.0,60.0,50.0,30.0,42.0,60.0,62.0,50.0,50.0,50
ai_371.txt,ai,50.9,89.4,0,0,58.0,38.1,90.8,50.0,0.0,30.0,0.0,65.0,60.0,30.8,98.0,11.2,50.0,8.4,50.0,42.0,65.0,0.0,54.3,50.0,50.0,0.0,60.0,28.0,50.0,50.0,55.0,11.2,50.0,50.0,0.0,30.5,50.0,55.0,50.0,35.0,50.0,50.0,50.0,50.0,25.0,50.0,50.0,60.0,25.0,30.0,60.0,50.0,65.0,42.0,43.0,50.0,50.0,50.0,50
ai_372.txt,ai,48.9,75.3,0,0,84.7,40.0,90.0,47.3,0.0,20.0,0.0,65.0,70.0,22.6,98.0,39.6,50.0,0.0,50.0,32.0,80.0,0.0,46.5,50.0,50.0,18.9,20.0,50.0,48.9,50.0,45.0,39.6,50.0,50.0,0.0,22.7,50.0,55.0,50.0,35.0,50.0,50.0,50.0,50.0,5.0,50.0,50.0,80.0,40.0,30.0,50.0,50.0,30.0,42.0,43.0,62.0,50.0,50.0,50
ai_373.txt,ai,50.5,89.8,0,0,31.7,48.8,87.4,41.6,24.0,0.0,0.0,40.0,60.0,31.3,84.0,65.0,38.0,7.2,50.0,42.0,26.9,0.0,23.1,50.0,50.0,47.8,30.0,50.0,50.0,50.0,45.0,65.0,50.0,50.0,90.0,21.5,50.0,55.0,50.0,20.0,35.0,50.0,50.0,50.0,5.0,50.0,50.0,40.0,25.0,65.0,45.0,50.0,30.0,25.0,45.0,50.0,50.0,50.0,50
ai_374.txt,ai,49.2,85.1,0,0,51.9,40.5,95.0,30.5,0.0,10.0,0.0,40.0,70.0,42.9,61.0,28.2,38.0,0.0,50.0,55.0,65.0,0.0,8.2,50.0,50.0,0.0,40.0,50.0,50.0,50.0,55.0,28.2,50.0,50.0,0.0,37.1,50.0,55.0,50.0,20.0,50.0,50.0,50.0,50.0,25.0,50.0,50.0,40.0,25.0,35.0,45.0,50.0,30.0,42.0,45.0,30.0,50.0,50.0,50
ai_375.txt,ai,51.8,88.9,0,0,52.7,48.0,90.3,44.5,0.0,10.0,0.0,65.0,60.0,16.9,78.0,30.0,38.0,0.0,50.0,42.0,65.0,0.0,32.9,50.0,50.0,61.0,45.0,40.0,49.1,50.0,32.0,30.0,50.0,50.0,0.0,29.5,50.0,55.0,50.0,20.0,50.0,50.0,50.0,50.0,25.0,50.0,50.0,40.0,40.0,30.0,60.0,50.0,30.0,42.0,43.0,62.0,50.0,50.0,50
ai_376.txt,ai,47.8,73.5,0,0,43.1,30.0,86.3,25.2,0.0,10.0,0.0,40.0,60.0,35.8,70.0,65.0,50.0,0.0,50.0,42.0,65.0,0.0,14.7,50.0,50.0,41.3,60.0,28.0,50.0,50.0,55.0,65.0,50.0,50.0,0.0,36.6,50.0,40.0,50.0,0.0,50.0,50.0,50.0,50.0,25.0,50.0,50.0,40.0,40.0,0.0,50.0,50.0,30.0,42.0,60.0,30.0,50.0,50.0,50
ai_377.txt,ai,50.6,86.9,0,0,31.2,64.7,95.0,35.5,0.0,10.0,0.0,40.0,60.0,34.1,94.0,29.4,28.0,0.0,50.0,55.0,40.0,0.0,26.4,50.0,50.0,0.0,35.0,28.0,50.0,50.0,55.0,29.4,50.0,50.0,0.0,32.7,50.0,50.0,50.0,20.0,35.0,50.0,50.0,50.0,5.0,50.0,50.0,40.0,40.0,35.0,35.0,60.0,50.0,60.0,15.0,50.0,50.0,50.0,50
ai_378.txt,ai,47.8,86.6,0,0,63.0,24.5,87.0,47.9,0.0,20.0,0.0,65.0,50.0,14.1,90.0,49.2,10.4,0.0,50.0,55.0,80.0,0.0,45.2,50.0,50.0,13.0,38.6,40.0,47.8,50.0,45.0,49.2,50.0,50.0,0.0,36.3,50.0,55.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,60.0,25.0,30.0,45.0,50.0,30.0,42.0,28.0,62.0,50.0,50.0,50
ai_379.txt,ai,50.1,75.1,0,0,6.6,41.2,88.9,43.2,12.0,0.0,0.0,65.0,60.0,0.0,90.0,65.0,28.0,0.0,50.0,55.0,59.7,0.0,27.3,50.0,50.0,75.2,20.0,50.0,44.4,50.0,55.0,65.0,50.0,50.0,0.0,19.7,50.0,55.0,50.0,0.0,50.0,50.0,50.0,50.0,25.0,50.0,50.0,25.0,40.0,30.0,50.0,50.0,30.0,60.0,43.0,62.0,50.0,50.0,50
ai_38.txt,ai,45.9,85.4,0,0,26.0,44.8,88.3,39.5,0.0,20.0,0.0,65.0,60.0,36.8,76.0,49.7,38.0,0.0,38.0,55.0,26.4,0.0,26.3,50.0,50.0,0.0,42.2,50.0,50.0,50.0,55.0,49.7,50.0,50.0,90.0,19.8,50.0,55.0,50.0,20.0,35.0,50.0,50.0,50.0,25.0,50.0,50.0,25.0,25.0,35.0,30.0,50.0,65.0,42.0,28.0,50.0,50.0,50.0,50
ai_380.txt,ai,52.1,75.4,0,0,70.6,39.0,95.0,46.4,12.0,30.0,0.0,65.0,60.0,16.0,90.0,41.8,38.0,8.9,50.0,32.0,65.0,0.0,30.1,50.0,50.0,0.0,35.0,50.0,49.5,50.0,55.0,41.8,50.0,50.0,0.0,26.1,50.0,55.0,50.0,20.0,50.0,50.0,50.0,50.0,25.0,50.0,50.0,60.0,40.0,35.0,45.0,60.0,30.0,25.0,45.0,62.0,50.0,50.0,50
ai_381.txt,ai,48.6,87.7,0,0,54.6,34.9,88.1,28.8,0.0,30.0,0.0,40.0,60.0,26.3,84.0,65.0,28.0,6.8,38.0,42.0,40.0,0.0,27.6,50.0,50.0,45.0,40.0,28.0,50.0,50.0,45.0,65.0,50.0,50.0,0.0,28.4,50.0,55.0,50.0,35.0,50.0,50.0,50.0,50.0,5.0,50.0,50.0,40.0,25.0,0.0,45.0,50.0,50.0,60.0,28.0,50.0,50.0,50.0,50
ai_382.txt,ai,52.2,88.8,0,0,31.9,44.8,92.7,44.6,0.0,0.0,0.0,65.0,40.0,26.0,98.0,65.0,38.0,0.0,50.0,42.0,62.1,0.0,22.7,50.0,50.0,11.7,16.7,40.0,50.0,50.0,45.0,65.0,50.0,50.0,0.0,36.6,50.0,50.0,50.0,0.0,50.0,50.0,50.0,50.0,5.0,50.0,50.0,40.0,25.0,30.0,60.0,50.0,30.0,25.0,60.0,50.0,50.0,50.0,50
ai_383.txt,ai,47.1,88.2,0,0,52.3,49.3,90.0,41.3,12.0,40.0,0.0,65.0,30.0,26.2,74.0,40.0,38.0,4.9,25.0,42.0,30.0,0.0,53.2,50.0,50.0,0.0,65.0,28.0,48.7,50.0,45.0,40.0,50.0,50.0,0.0,22.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,50.0,5.0,50.0,45.0,40.0,25.0,65.0,45.0,60.0,30.0,42.0,28.0,62.0,50.0,50.0,50
ai_384.txt,ai,51.5,88.7,0,0,6.2,46.2,90.0,50.0,0.0,20.0,0.0,55.0,60.0,14.1,100.0,65.0,50.0,0.0,38.0,55.0,57.3,0.0,61.3,50.0,50.0,18.9,70.0,28.0,47.6,50.0,45.0,65.0,50.0,50.0,0.0,29.9,50.0,50.0,50.0,35.0,50.0,50.0,50.0,50.0,5.0,50.0,50.0,25.0,25.0,30.0,45.0,50.0,65.0,42.0,45.0,62.0,50.0,50.0,50
ai_385.txt,ai,42.8,71.5,0,0,61.8,21.1,17.3,31.7,12.0,30.0,0.0,65.0,70.0,16.0,88.0,47.3,38.0,10.3,50.0,42.0,65.0,0.0,41.5,50.0,50.0,51.7,48.6,50.0,50.0,50.0,45.0,47.3,50.0,50.0,0.0,21.0,50.0,50.0,50.0,20.0,50.0,50.0,50.0,50.0,25.0,50.0,50.0,60.0,40.0,35.0,45.0,62.0,65.0,42.0,28.0,50.0,50.0,50.0,50
ai_386.txt,ai,52.3,87.7,0,0,50.3,56.2,95.0,41.3,12.0,70.0,0.0,65.0,80.0,38.0,94.0,44.5,50.0,0.0,50.0,32.0,65.0,0.0,37.8,50.0,50.0,85.7,60.0,40.0,50.0,50.0,45.0,44.5,50.0,50.0,0.0,29.7,50.0,50.0,50.0,20.0,50.0,50.0,50.0,50.0,25.0,50.0,50.0,40.0,25.0,30.0,60.0,62.0,50.0,42.0,27.0,30.0,50.0,50.0,50
ai_387.txt,ai,53.2,90.0,0,0,19.7,40.6,95.0,46.6,12.0,10.0,0.0,55.0,50.0,18.8,98.0,30.1,28.0,11.4,50.0,42.0,26.9,0.0,59.8,50.0,50.0,9.5,60.0,50.0,48.3,50.0,45.0,30.1,50.0,50.0,0.0,22.0,50.0,55.0,50.0,20.0,50.0,50.0,50.0,50.0,25.0,50.0,50.0,25.0,25.0,65.0,45.0,60.0,65.0,42.0,45.0,62.0,50.0,50.0,50
ai_388.txt,ai,51.2,88.1,0,0,37.2,41.9,95.0,40.9,0.0,0.0,0.0,65.0,70.0,25.6,90.0,31.0,50.0,0.0,50.0,55.0,37.0,0.0,38.0,50.0,50.0,26.0,30.0,40.0,49.4,50.0,45.0,31.0,50.0,50.0,0.0,23.9,50.0,55.0,50.0,20.0,50.0,50.0,50.0,50.0,5.0,50.0,50.0,40.0,25.0,65.0,45.0,50.0,30.0,42.0,43.0,62.0,50.0,50.0,50
ai_389.txt,ai,48.2,88.6,0,0,61.7,64.4,88.3,42.6,0.0,10.0,0.0,65.0,40.0,30.4,88.0,65.0,12.0,0.0,50.0,42.0,65.0,0.0,29.2,50.0,50.0,0.0,43.1,40.0,50.0,50.0,55.0,65.0,50.0,50.0,0.0,18.7,50.0,55.0,50.0,20.0,35.0,50.0,50.0,50.0,50.0,50.0,50.0,60.0,40.0,30.0,45.0,50.0,30.0,42.0,12.0,62.0,50.0,50.0,50
ai_39.txt,ai,43.9,84.8,0,0,56.8,35.6,21.8,37.4,12.0,50.0,0.0,55.0,60.0,17.6,88.0,47.6,38.0,7.4,38.0,32.0,65.0,0.0,43.3,50.0,50.0,0.0,38.6,40.0,47.5,50.0,55.0,47.6,50.0,50.0,0.0,21.6,50.0,55.0,50.0,35.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,40.0,25.0,30.0,45.0,62.0,30.0,42.0,60.0,62.0,50.0,50.0,50
ai_390.txt,ai,43.0,85.4,0,0,32.2,38.8,65.0,34.1,0.0,0.0,0.0,65.0,40.0,28.8,86.0,34.5,38.0,0.0,38.0,55.0,26.8,0.0,30.6,50.0,50.0,23.4,40.0,50.0,50.0,50.0,55.0,34.5,50.0,50.0,70.0,18.5,50.0,55.0,50.0,20.0,35.0,50.0,50.0,50.0,25.0,50.0,50.0,40.0,25.0,65.0,45.0,62.0,30.0,42.0,45.0,50.0,50.0,50.0,50
ai_391.txt,ai,47.4,88.4,0,0,66.1,53.3,85.4,38.5,0.0,30.0,0.0,65.0,70.0,45.5,96.0,28.1,12.0,0.0,50.0,55.0,65.0,0.0,28.0,50.0,50.0,0.0,16.7,40.0,50.0,50.0,55.0,28.1,50.0,50.0,0.0,40.1,50.0,55.0,50.0,20.0,50.0,50.0,50.0,50.0,5.0,50.0,50.0,60.0,40.0,0.0,90.0,50.0,30.0,25.0,60.0,30.0,50.0,50.0,50
ai_392.txt,ai,51.0,85.7,0,0,3.6,63.4,92.7,35.1,0.0,0.0,0.0,40.0,50.0,29.4,90.0,29.6,28.0,0.0,25.0,55.0,60.3,0.0,17.5,50.0,50.0,0.0,35.0,40.0,50.0,50.0,55.0,29.6,50.0,50.0,0.0,31.4,50.0,55.0,50.0,20.0,50.0,50.0,50.0,50.0,25.0,50.0,50.0,25.0,40.0,0.0,60.0,50.0,30.0,60.0,27.0,50.0,50.0,50.0,50
ai_393.txt,ai,50.6,86.9,0,0,0.0,61.2,90.4,31.0,12.0,0.0,0.0,65.0,40.0,42.9,90.0,45.0,38.0,6.6,50.0,65.0,62.8,0.0,18.4,50.0,50.0,21.8,20.0,20.0,50.0,50.0,32.0,45.0,50.0,50.0,0.0,29.9,50.0,55.0,50.0,20.0,50.0,50.0,50.0,50.0,25.0,50.0,50.0,25.0,25.0,0.0,50.0,50.0,30.0,42.0,60.0,30.0,50.0,50.0,50
ai_394.txt,ai,47.5,84.6,0,0,37.1,38.4,88.6,38.1,0.0,0.0,0.0,40.0,30.0,22.5,80.0,34.8,28.0,0.0,38.0,55.0,50.0,0.0,37.5,50.0,50.0,0.0,40.0,20.0,50.0,50.0,55.0,34.8,50.0,50.0,0.0,22.0,50.0,55.0,35.0,0.0,35.0,50.0,50.0,50.0,25.0,50.0,50.0,40.0,25.0,35.0,45.0,50.0,65.0,42.0,12.0,62.0,50.0,50.0,50
